id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,League,G90,A90,G+A90,xG90,xA90,xG+A90
1250,Mohamed Salah,24,2084,19,19.351658396422863,10,7.715996598824859,99,49,1,0,F S,Liverpool,15,15.545814283192158,26.302302591502663,9.066607005894184,EPL,0.8205374280230326,0.4318618042226487,1.2523992322456814,0.8357242109779548,0.33322442125443247,1.1689486322323872
6854,Diogo Jota,23,1688,12,13.839940126985312,1,4.069446869194508,63,28,1,0,F S,Liverpool,12,13.839940126985312,20.15047482401133,5.792337152175605,EPL,0.6398104265402843,0.0533175355450237,0.693127962085308,0.7379114996615391,0.21697287809686355,0.9548843777584026
838,Sadio Mané,23,1962,11,13.438129138201475,1,4.343340007588267,71,27,2,0,F S,Liverpool,11,13.438129138201475,21.653145983815197,8.337736224755645,EPL,0.5045871559633027,0.045871559633027525,0.5504587155963303,0.6164279421193337,0.19923578016459942,0.8156637222839331
453,Son Heung-Min,22,1939,10,8.673936352133751,5,5.200300462543964,53,46,0,0,F M,Tottenham,10,8.673936352133751,16.559991016983986,5.967503481544554,EPL,0.46415678184631254,0.23207839092315627,0.6962351727694688,0.4026066383146145,0.2413754727328297,0.6439821110474442
618,Raheem Sterling,23,1561,10,11.37231402285397,1,3.5034336298704147,45,30,1,0,F M S,Manchester City,8,9.088807495310904,15.251903295516968,7.02815305441618,EPL,0.5765534913516976,0.05765534913516976,0.6342088404868674,0.6556747354624327,0.20199168910207388,0.8576664245645066
755,Jamie Vardy,17,1341,10,6.538666434586048,2,1.2708313576877115,38,16,2,0,F S,Leicester,10,6.538666434586048,8.239922858774662,1.25945988856256,EPL,0.6711409395973155,0.1342281879194631,0.8053691275167786,0.43883667346215083,0.08529069514682627,0.5241273686089771
1228,Bruno Fernandes,26,2236,9,7.045310841873288,6,8.083273977972567,64,74,7,0,M S,Manchester United,9,6.284142004325986,19.519520699977875,8.75792482495308,EPL,0.36225402504472276,0.24150268336314845,0.6037567084078712,0.28357691223998027,0.3253553926733144,0.6089323049132946
2371,Cristiano Ronaldo,23,1843,9,13.320891559123991,3,3.676798276603222,79,21,5,0,F S,Manchester United,7,11.798553943634031,18.198162093758583,5.62231551297009,EPL,0.4395008138903961,0.14650027129679868,0.5860010851871947,0.6505047424423002,0.17955064834199128,0.8300553907842915
7230,Emile Smith-Rowe,21,1385,9,3.774641564115882,2,2.6996852066367865,29,22,0,0,M S,Arsenal,9,3.774641564115882,7.438180290162563,2.5680695036426187,EPL,0.5848375451263538,0.1299638989169675,0.7148014440433212,0.24528356734327028,0.17543080765148794,0.4207143749947582
8026,Raphinha,24,1988,9,6.4835981242358685,2,4.604014527052641,64,48,5,0,F M S,Leeds,6,4.200091579928994,9.889704125002028,3.670992036350072,EPL,0.4074446680080483,0.09054325955734407,0.49798792756539234,0.29352305391409866,0.20843124116435496,0.5019542950784537
9301,Emmanuel Dennis,24,1934,9,5.750822635367513,5,3.265030600130558,47,24,7,1,F M S,Watford,9,5.750822635367513,9.582835442386568,3.254050008021295,EPL,0.4188210961737332,0.2326783867631851,0.6514994829369183,0.2676184266717043,0.15194041055416246,0.4195588372258668
522,Wilfried Zaha,22,1842,8,5.450864115729928,1,3.3458977043628693,41,29,3,1,F M S,Crystal Palace,6,3.167357541620732,9.111662309616804,3.1995961917564277,EPL,0.39087947882736157,0.048859934853420196,0.4397394136807818,0.26632886558941016,0.16348034386137797,0.42980920945078815
531,Michail Antonio,26,2292,8,9.806457437574863,7,5.436785809695721,62,40,5,1,F S,West Ham,8,9.045288540422916,17.473188132047653,6.273756101727486,EPL,0.31413612565445026,0.27486910994764396,0.5890052356020943,0.3850703182293795,0.21348635378386338,0.5985566720132429
647,Harry Kane,24,2059,8,11.358058527112007,3,5.203955218195915,79,25,3,0,F M S,Tottenham,7,10.59688974916935,18.171399883925915,5.107531828805804,EPL,0.34968431277319084,0.13113161728994657,0.4808159300631374,0.49646686131135537,0.22746768802216238,0.7239345493335178
750,Riyad Mahrez,20,1008,8,7.056151291355491,4,3.3017299817875028,38,30,0,0,F M S,Manchester City,4,4.011475836858153,10.63497092947364,4.812344228848815,EPL,0.7142857142857142,0.3571428571428571,1.0714285714285712,0.6300135081567402,0.2947973198024556,0.9248108279591958
1776,Jarrod Bowen,27,2322,8,10.442519024014471,8,4.949775455519557,65,33,3,0,F M S,West Ham,8,10.442519024014471,16.878325145691633,4.546468643471599,EPL,0.31007751937984496,0.31007751937984496,0.6201550387596899,0.4047487993804058,0.19185176184184327,0.5966005612222491
3621,Neal Maupay,24,1835,8,6.495961271226406,2,1.955231294035912,44,20,4,0,F S,Brighton,7,5.7347924038767815,9.608945485204458,2.809640796855092,EPL,0.3923705722070845,0.09809264305177112,0.4904632152588556,0.31860300512827056,0.09589690270475863,0.4144999078330292
9040,Conor Gallagher,23,2032,8,7.006272869184613,3,3.888116180896759,39,35,6,0,M,Crystal Palace,8,7.006272869184613,12.579895839095116,4.461886882781982,EPL,0.3543307086614173,0.13287401574803148,0.4872047244094488,0.3103172038516807,0.172209870216884,0.4825270740685647
447,Kevin De Bruyne,20,1368,7,2.82618179731071,2,5.771853610873222,47,46,0,0,M S,Manchester City,7,2.82618179731071,10.13730601593852,5.098594749346376,EPL,0.4605263157894737,0.13157894736842105,0.5921052631578947,0.18593301298096776,0.37972721124165937,0.5656602242226272
3635,Bernardo Silva,26,2240,7,6.20086601190269,1,5.306245720013976,37,44,5,0,F M,Manchester City,7,6.20086601190269,20.45170858502388,11.17807937040925,EPL,0.28125,0.040178571428571425,0.3214285714285714,0.24914193797823309,0.213197372679133,0.4623393106573661
6055,Phil Foden,19,1432,7,7.117092810571194,3,4.960145428776741,42,29,1,0,F S,Manchester City,7,7.117092810571194,14.1993826366961,4.600768703967333,EPL,0.4399441340782123,0.18854748603351956,0.6284916201117319,0.44730331910014487,0.3117409836521695,0.7590443027523144
6818,James Maddison,24,1563,7,4.512528534978628,3,2.707218838855624,51,23,2,0,F M S,Leicester,7,4.512528534978628,8.967779625207186,3.4736630097031598,EPL,0.4030710172744722,0.1727447216890595,0.5758157389635317,0.2598384952962742,0.15588592162316453,0.41572441691943873
7322,Bukayo Saka,24,1852,7,5.900635700672865,4,5.048235986381769,58,42,4,0,M S,Arsenal,7,5.900635700672865,12.663992317393422,4.943551585078239,EPL,0.34017278617710583,0.19438444924406048,0.5345572354211663,0.28674795521628393,0.24532464296671666,0.5320725981830006
7700,Che Adams,20,1379,7,5.3795895501971245,2,1.7578712068498137,35,17,0,0,F M S,Southampton,7,5.3795895501971245,6.755724407732487,0.7765158321708441,EPL,0.45685279187817257,0.13052936910804933,0.5873821609862219,0.3510972150237427,0.1147269098016557,0.46582412482539837
7768,Mason Mount,21,1433,7,5.317871905863285,6,4.4501639790833,42,34,2,0,F M S,Chelsea,6,4.556703127920628,10.044240444898604,3.73852114751935,EPL,0.4396371249127704,0.3768318213538032,0.8164689462665736,0.3339905593354471,0.279493899593508,0.6134844589289551
468,Callum Wilson,15,1201,6,5.126593586988747,0,0.4431503433734178,27,8,4,0,F S,Newcastle United,5,4.365424727089703,3.799769224599004,0.6096092024818063,EPL,0.4496253122398002,0.0,0.4496253122398002,0.3841743737127287,0.03320860191807461,0.41738297563080334
843,James Ward-Prowse,24,2142,6,3.4063606318086386,4,4.769592544063926,35,49,3,1,M,Southampton,3,1.1228540930896995,8.866400200873613,7.27386319078505,EPL,0.25210084033613445,0.16806722689075632,0.42016806722689076,0.14312439629448062,0.20040304806991285,0.3435274443643935
998,Ivan Toney,22,1915,6,5.213421646505594,2,4.438498712144792,51,25,5,0,F S,Brentford,4,3.6911207772791386,6.863280126824975,1.265816387720406,EPL,0.2819843342036554,0.09399477806788512,0.37597911227154046,0.24501720531880078,0.2085978507013218,0.4536150560201226
1389,Jorginho,21,1607,6,5.11241952329874,1,2.119798008352518,13,15,4,0,M S,Chelsea,0,0.5454064756631851,10.767045225948095,9.976227711886168,EPL,0.33602986932171747,0.056004978220286245,0.3920348475420037,0.28632094405531217,0.11871924128918894,0.4050401853445011
3278,Maxwel Cornet,15,1004,6,2.131548471748829,0,0.6911471858620644,25,7,2,0,F M S,Burnley,6,2.131548471748829,4.15067196637392,2.158169730566442,EPL,0.5378486055776892,0.0,0.5378486055776892,0.19107506220856038,0.06195542502747589,0.25303048723603627
3697,Odsonne Edouard,22,1265,6,6.154559943825007,4,1.9331107567995789,35,17,1,0,F M S,Crystal Palace,5,5.39339104667306,9.278134431689978,2.1987713649868965,EPL,0.42687747035573126,0.2845849802371542,0.7114624505928855,0.4378738299954551,0.13753357163000957,0.5754074016254647
5956,Youri Tielemans,20,1637,6,3.942679278552532,2,3.0975198075175285,45,29,1,0,M S,Leicester,4,2.4203415364027023,9.72226127423346,5.443678092211485,EPL,0.3298717165546732,0.10995723885155773,0.4398289554062309,0.21676306357344402,0.170297362661318,0.387060426234762
7696,Teemu Pukki,25,2198,6,5.951463717967272,1,1.7037514802068472,37,15,4,0,F,Norwich,4,4.4291628040373325,5.887062277644873,0.3732023695483804,EPL,0.2456778889899909,0.04094631483166515,0.28662420382165604,0.24369050710512033,0.06976234450346508,0.3134528516085854
8384,Armando Broja,22,1319,6,4.982552589848638,0,0.5966505482792854,36,5,1,0,F S,Southampton,6,4.982552589848638,5.566144639626145,0.9087202670052648,EPL,0.4094010614101592,0.0,0.4094010614101592,0.33997705313599497,0.04071156129274882,0.3806886144287438
8865,Ollie Watkins,22,1822,6,6.969367077574134,1,0.9819250702857972,43,19,4,0,F S,Aston Villa,6,6.969367077574134,10.44202908501029,3.354995384812355,EPL,0.29637760702524696,0.04939626783754116,0.3457738748627881,0.34426072282199344,0.04850343376823368,0.3927641565902271
101,Allan Saint-Maximin,23,1992,5,4.648567147552967,3,3.9745332580059767,47,37,3,0,F M S,Newcastle United,5,4.648567147552967,10.893710711970924,2.600254331249744,EPL,0.22590361445783133,0.13554216867469882,0.3614457831325302,0.21002562413642925,0.17957228575328207,0.3895979098897113
314,Ilkay Gündogan,19,1345,5,7.18841253221035,3,3.8178673963993783,38,28,1,0,M S,Manchester City,5,7.18841253221035,14.968250416219234,5.229800809174776,EPL,0.33457249070631967,0.20074349442379183,0.5353159851301115,0.48100901702522786,0.2554706807999584,0.7364796978251862
465,Joshua King,24,1926,5,7.751776278018951,3,3.686187520623207,46,31,4,0,F M S,Watford,4,6.990607470273972,10.47724650707096,1.8104997826740143,EPL,0.23364485981308414,0.14018691588785046,0.3738317757009346,0.3622325363560258,0.17225175330014986,0.5344842896561757
594,Romelu Lukaku,17,1168,5,4.910521801561117,0,2.356433991342783,28,16,0,0,F S,Chelsea,5,4.910521801561117,9.07215991616249,3.293258409947157,EPL,0.3852739726027397,0.0,0.3852739726027397,0.3783792484079628,0.1815745370041528,0.5599537854121156
762,Demarai Gray,21,1569,5,3.2441350910812616,2,2.3550217747688293,42,29,3,0,F M S,Everton,5,3.2441350910812616,6.9673346895724535,2.246553376317024,EPL,0.28680688336520077,0.1147227533460803,0.40152963671128106,0.18608805493773967,0.13508729109572634,0.321175346033466
2335,Pablo Fornals,25,1969,5,3.311355696991086,2,4.412139967083931,32,32,4,0,M S,West Ham,5,3.311355696991086,12.741264268755913,6.217236229218543,EPL,0.22854240731335704,0.0914169629253428,0.31995937023869986,0.15135704049222842,0.2016722178961675,0.35302925838839594
3585,Said Benrahma,23,1621,5,4.413865715265274,4,3.400549829006195,49,24,0,0,F M S,West Ham,5,4.413865715265274,10.270475007593632,3.152848226949573,EPL,0.27760641579272055,0.22208513263417645,0.499691548426897,0.2450634882010331,0.18880288995099173,0.43386637815202483
4105,Raúl Jiménez,24,1927,5,5.68696487788111,3,2.2722367085516453,45,28,5,1,F S,Wolverhampton Wanderers,4,4.925796040333808,8.137692630290985,1.9812887469306588,EPL,0.233523611831863,0.1401141670991178,0.3736377789309808,0.2656081157287493,0.10612418462358489,0.3717323003523342
5675,Ismaila Sarr,16,1352,5,3.720636067911983,1,2.4647032991051674,34,17,2,0,F M S,Watford,5,2.9594672303646803,6.389896955341101,1.6922065177932382,EPL,0.3328402366863905,0.0665680473372781,0.3994082840236686,0.24767547789354916,0.1640704858871783,0.4117459637807275
7490,Mason Greenwood,18,1305,5,4.480730783194304,1,1.329086773097515,48,17,1,0,F M S,Manchester United,5,4.480730783194304,6.188843723386526,1.746659392490983,EPL,0.3448275862068965,0.06896551724137931,0.4137931034482758,0.30901591608236584,0.09166115676534588,0.4006770728477117
8845,Hee-Chan Hwang,18,1181,5,3.106629827991128,0,0.8699445361271501,13,9,1,0,F M S,Wolverhampton Wanderers,5,3.106629827991128,6.482847927138209,2.977825094014406,EPL,0.3810330228619814,0.0,0.3810330228619814,0.23674571085453133,0.06629551926455843,0.3030412301190898
8941,Jacob Ramsey,23,1620,5,2.792833484709263,1,1.4292752258479595,26,12,4,0,F M S,Aston Villa,5,2.792833484709263,6.985805373638868,3.1099713630974293,EPL,0.2777777777777778,0.05555555555555555,0.33333333333333337,0.1551574158171813,0.07940417921377553,0.2345615950309568
318,Pierre-Emerick Aubameyang,14,1047,4,6.893220115453005,1,0.8014161214232445,34,9,3,0,F S,Arsenal,4,5.370882365852594,5.4393598940223455,0.963660548441112,EPL,0.3438395415472779,0.08595988538681948,0.4297994269340974,0.5925404110704589,0.06888963794469151,0.6614300490151503
482,Roberto Firmino,15,750,4,3.9826595038175583,3,1.472150744870305,20,11,2,0,F S,Liverpool,4,3.9826595038175583,8.563242170959711,4.200029093772173,EPL,0.48,0.36,0.84,0.477919140458107,0.17665808938443658,0.6545772298425436
535,Manuel Lanzini,20,1055,4,2.133451359346509,2,1.7458541188389065,12,16,1,0,M S,West Ham,2,0.6111136544495821,5.982264842838049,5.656981788575649,EPL,0.3412322274881517,0.17061611374407584,0.5118483412322276,0.18200058989685858,0.1489354224601911,0.33093601235704967
556,Marcus Rashford,17,849,4,2.6224545165896416,2,2.4275266602635384,19,9,2,0,F M S,Manchester United,4,2.6224545165896416,6.629987556487322,1.810468252748251,EPL,0.4240282685512367,0.21201413427561835,0.6360424028268551,0.2779987120059691,0.25733498165337865,0.5353336936593478
606,Christian Benteke,21,1073,4,4.719367414712906,1,1.6455406285822392,38,13,3,0,F S,Crystal Palace,4,4.719367414712906,6.482015427201986,1.2350080097094178,EPL,0.33550792171481825,0.08387698042870456,0.4193849021435228,0.39584628827974044,0.1380229790982307,0.5338692673779711
986,Danny Ings,19,1318,4,3.486164476722479,2,0.2394209299236536,25,5,2,0,F S,Aston Villa,3,2.7249956391751766,3.825842870399356,1.2791605815291405,EPL,0.27314112291350534,0.13657056145675267,0.409711684370258,0.23805371995828764,0.016348925412085602,0.25440264537037327
2517,Martin Odegaard,22,1567,4,2.1774793714284897,3,3.988364890217781,27,38,2,0,M S,Arsenal,4,2.1774793714284897,10.731115069240332,6.79473218601197,EPL,0.22973835354179964,0.1723037651563497,0.4020421186981493,0.1250626314158035,0.22907009580063836,0.35413272721644184
3420,Fabinho,19,1620,4,4.178591672331095,1,0.7518262900412083,17,13,4,0,M S,Liverpool,3,3.4174228198826317,7.818013845011592,7.221081266179681,EPL,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.2321439817961719,0.04176812722451157,0.27391210902068347
5556,Ademola Lookman,18,1120,4,3.7187572196125984,0,1.579987395554781,18,18,2,0,F M S,Leicester,4,3.7187572196125984,9.082385763525965,4.343948073685169,EPL,0.3214285714285714,0.0,0.3214285714285714,0.2988287051474409,0.12696327285708062,0.4257919780045215
5595,Daniel James,24,1816,4,5.919113103300333,2,3.0239231921732426,44,18,4,0,F M S,"Leeds,Manchester United",4,5.919113103300333,8.970372956246138,1.0357040222734213,EPL,0.19823788546255508,0.09911894273127754,0.29735682819383263,0.2933481163529901,0.14986403485440078,0.4432121512073909
6026,Richarlison,17,1371,4,3.349681659601629,3,2.7604501582682133,31,17,5,0,F M S,Everton,4,3.349681659601629,6.664559006690979,2.3528539314866066,EPL,0.26258205689277897,0.19693654266958424,0.4595185995623632,0.2198915750285533,0.18121117012701618,0.4011027451555695
7698,Leandro Trossard,24,1936,4,4.602891696617007,1,1.9796418938785791,54,29,2,0,F M S,Brighton,3,3.841722844168544,8.485904395580292,3.7127705942839375,EPL,0.1859504132231405,0.04648760330578512,0.2324380165289256,0.2139774032518237,0.09202880705014056,0.3060062103019643
7752,Gabriel Martinelli,16,1018,4,4.897288117557764,2,2.002997525036335,29,20,1,1,F M S,Arsenal,4,4.897288117557764,6.763393994420767,1.290026305243373,EPL,0.3536345776031434,0.1768172888015717,0.5304518664047151,0.4329626037133583,0.17708229592659153,0.6100448996399499
8067,Reece James,16,1114,4,1.8819010388106108,5,3.712312541902065,21,31,4,1,D M S,Chelsea,4,1.8819010388106108,9.492686381563544,6.434538744390011,EPL,0.32315978456014366,0.40394973070017953,0.7271095152603232,0.15203868356638686,0.2999175303152476,0.4519562138816344
8288,Tomas Soucek,25,2240,4,4.448694135993719,1,1.6015222072601318,36,17,2,0,M,West Ham,4,4.448694135993719,7.474361058324575,3.809143394231796,EPL,0.1607142857142857,0.040178571428571425,0.20089285714285712,0.1787421751068905,0.06434687439884458,0.24308904950573507
8379,Alexis Mac Allister,21,1125,4,3.25041866209358,2,1.2409310368821025,34,19,2,0,M S,Brighton,3,2.489249824546277,5.558585524559021,3.050815355964005,EPL,0.32,0.16,0.48,0.2600334929674864,0.0992744829505682,0.35930797591805463
8720,Jack Harrison,23,1726,4,3.238786133006215,1,1.928530553355813,25,29,2,0,F M S,Leeds,4,3.238786133006215,4.88292914070189,2.102680230513215,EPL,0.20857473928157588,0.05214368482039397,0.2607184241019699,0.16888224332013868,0.1005606893406855,0.2694429326608242
8992,Hakim Ziyech,14,880,4,2.5504362620413303,2,2.4087133333086967,38,16,2,0,F M S,Chelsea,4,2.5504362620413303,7.77486114948988,3.972090307623148,EPL,0.40909090909090906,0.20454545454545453,0.6136363636363635,0.26084007225422695,0.2463456818156622,0.5071857540698892
9738,Patson Daka,13,743,4,4.030671484768391,3,1.4648500755429268,19,8,0,0,F S,Leicester,4,4.030671484768391,5.822841726243496,1.6038556676357985,EPL,0.4845222072678331,0.3633916554508748,0.847913862718708,0.48823746114287364,0.17743809797962773,0.6656755591225014
501,Danny Welbeck,13,576,3,2.116893205791712,0,0.2148136645555496,14,4,0,0,F M S,Brighton,3,2.116893205791712,2.728609312325716,0.4932982455939054,EPL,0.46875,0.0,0.46875,0.33076456340495497,0.03356463508680462,0.3643291984917596
757,Jeffrey Schlupp,21,1096,3,2.1897281911224127,1,1.395243227481842,24,9,1,0,F M S,Crystal Palace,3,2.1897281911224127,5.551974881440401,2.3582524731755257,EPL,0.24635036496350365,0.08211678832116788,0.3284671532846715,0.179813446351293,0.1145728927676695,0.2943863391189625
775,Andros Townsend,19,1449,3,2.188496366143226,2,2.849117286503315,20,31,3,0,D F M S,Everton,2,1.427327536046505,5.317552261054516,2.756821012124419,EPL,0.1863354037267081,0.12422360248447205,0.31055900621118016,0.13593145131324386,0.1769638066151127,0.3128952579283566
782,Ben Chilwell,6,540,3,1.298326052725315,1,0.8330149557441473,13,10,0,0,D M,Chelsea,3,1.298326052725315,3.937902458012104,2.8827292025089264,EPL,0.5,0.16666666666666669,0.6666666666666667,0.2163876754542192,0.13883582595735788,0.3552235014115771
833,Virgil van Dijk,24,2160,3,1.644815543666482,1,1.4132683537900448,25,7,2,0,D,Liverpool,3,1.644815543666482,13.229348301887512,13.191735669970512,EPL,0.125,0.04166666666666667,0.16666666666666669,0.06853398098610342,0.05888618140791853,0.12742016239402193
1654,Ben Mee,21,1839,3,2.5610949099063878,0,1.2749733906239271,19,5,3,0,D,Burnley,3,2.5610949099063878,2.568699406459928,2.479990889318288,EPL,0.1468189233278956,0.0,0.1468189233278956,0.12533906573766987,0.06239674016104048,0.18773580589871036
2381,Rodrigo,19,1377,3,2.9950625877827406,1,2.432457145303488,34,30,7,0,F M S,Leeds,2,2.233893727883697,7.052566211670637,3.07849944382906,EPL,0.19607843137254904,0.06535947712418301,0.26143790849673204,0.1957557246916824,0.15898412714401883,0.3547398518357012
2496,Rodri,22,1928,3,1.1942495610564947,1,1.186895601451397,25,20,5,0,M,Manchester City,3,1.1942495610564947,16.732936806976795,15.12394381314516,EPL,0.1400414937759336,0.046680497925311204,0.18672199170124482,0.05574816415720152,0.055404877661112927,0.11115304181831445
2498,Aymeric Laporte,22,1911,3,2.7738655852153897,0,0.397720230743289,28,6,5,1,D,Manchester City,3,2.7738655852153897,13.009414676576853,12.657226106151938,EPL,0.141287284144427,0.0,0.141287284144427,0.13063731170559134,0.018730937083671382,0.14936824878926272
2662,Christian Pulisic,13,838,3,3.798711843788624,0,0.4240337293595075,14,8,2,0,D F M S,Chelsea,3,3.798711843788624,5.187899520620704,1.1065242029726503,EPL,0.32219570405727926,0.0,0.32219570405727926,0.40797621234006703,0.04554061532500677,0.4535168276650738
3277,Alexandre Lacazette,19,1224,3,5.931601565331221,5,2.669568181037903,32,24,0,0,F M S,Arsenal,2,4.409263830631971,7.188366785645485,2.596671085804701,EPL,0.22058823529411764,0.36764705882352944,0.5882352941176471,0.4361471739214133,0.19629177801749287,0.6324389519389062
3288,Thiago Silva,21,1721,3,0.8720123879611492,0,0.1812903899699449,13,4,2,0,D S,Chelsea,3,0.8720123879611492,11.390180282760412,11.246448889840394,EPL,0.1568855316676351,0.0,0.1568855316676351,0.045602042368682996,0.009480613072222569,0.05508265544090556
4456,Chris Wood,23,1943,3,6.450649719685316,0,0.710515889339149,44,16,1,0,F,"Burnley,Newcastle United",3,6.450649719685316,6.95245511457324,2.6289594005793333,EPL,0.13896037056098817,0.0,0.13896037056098817,0.298794891802202,0.03291118375734607,0.33170607555954806
5555,Dominic Calvert-Lewin,8,687,3,4.871880866587162,0,0.283976212143898,23,6,2,0,F,Everton,1,2.588411144912243,3.2042346149683,0.5748241804540157,EPL,0.3930131004366812,0.0,0.3930131004366812,0.6382376681118552,0.03720212386164603,0.6754397919735012
5613,Gabriel,21,1843,3,2.364965843036771,0,0.1794012859463691,19,4,4,1,D,Arsenal,3,2.364965843036771,6.943120022304356,6.69685744959861,EPL,0.14650027129679868,0.0,0.14650027129679868,0.11548937920418306,0.008760779020712544,0.1242501582248956
5786,Yoane Wissa,19,695,3,1.825086113996804,0,0.1857357993721962,15,4,0,0,F S,Brentford,3,1.825086113996804,2.26482099853456,0.4698909670114517,EPL,0.3884892086330935,0.0,0.3884892086330935,0.2363420867046221,0.024052117904313178,0.26039420460893525
6042,Jan Bednarek,21,1737,3,2.348427634686232,0,0.3025858253240585,14,4,5,0,D S,Southampton,3,2.348427634686232,4.374711595475674,4.148516833782196,EPL,0.15544041450777202,0.0,0.15544041450777202,0.12168018832571151,0.015678022037515983,0.13735821036322748
6552,Bryan Mbeumo,24,1976,3,6.389737442135811,3,2.2574979290366173,44,23,3,0,F S,Brentford,2,5.628568574786186,11.489034870639443,4.722163882106543,EPL,0.13663967611336034,0.13663967611336034,0.2732793522267207,0.29103055151428286,0.10282126195004836,0.39385181346433124
6817,Fred,21,1597,3,0.4976235283538699,3,2.00665476731956,12,21,4,0,M S,Manchester United,3,0.4976235283538699,6.846377529203892,5.13303388748318,EPL,0.16906700062617408,0.16906700062617408,0.33813400125234816,0.02804390579326756,0.11308636760097708,0.14113027339424464
6853,Rúben Neves,24,1981,3,0.8239745125174522,1,1.6281064357608557,30,16,9,0,M S,Wolverhampton Wanderers,3,0.8239745125174522,6.362189675681293,5.158901985734701,EPL,0.13629480060575466,0.04543160020191822,0.18172640080767288,0.03743448062926335,0.07396748067565725,0.11140196130492061
6894,Mohamed Elyounoussi,19,1292,3,4.262822948396206,1,1.7858063150197268,33,20,3,0,M S,Southampton,3,4.262822948396206,7.312100496143103,2.5829810090363026,EPL,0.2089783281733746,0.0696594427244582,0.2786377708978328,0.29694587101831155,0.12439827271809241,0.42134414373640394
7723,John McGinn,22,1929,3,1.4084307383745909,2,3.292619119398296,29,33,6,0,M,Aston Villa,3,1.4084307383745909,7.542627004906535,4.205345408990979,EPL,0.13996889580093314,0.09331259720062209,0.2332814930015552,0.06571216508746147,0.1536214208117401,0.21933358589920157
8150,Anthony Gordon,21,1231,3,2.158751083537936,2,1.885665511712432,28,16,1,0,M S,Everton,3,2.158751083537936,4.547064064070582,1.6448388127610087,EPL,0.21933387489845654,0.1462225832656377,0.3655564581640942,0.15782908003120572,0.1378634411487562,0.2956925211799619
87,Joelinton,24,1693,2,2.5184979271143675,1,1.3919500298798084,32,21,5,0,F M S,Newcastle United,2,2.5184979271143675,4.5420235600322485,2.059895413927734,EPL,0.10632014176018902,0.05316007088009451,0.15948021264028353,0.13388352831677086,0.07399616224996028,0.20787969056673114
343,Pierre-Emile Højbjerg,23,2032,2,2.186291830614209,2,1.184644004330039,20,14,2,0,M,Tottenham,2,2.186291830614209,13.045233644545078,9.98673028498888,EPL,0.08858267716535433,0.08858267716535433,0.17716535433070865,0.09683379171027501,0.05246946869572024,0.14930326040599523
484,Divock Origi,5,56,2,1.0044007673859596,0,0.0,8,0,0,0,S,Liverpool,2,1.0044007673859596,1.0662891417741776,0.0618883669376373,EPL,3.214285714285714,0.0,3.214285714285714,1.6142155190131495,0.0,1.6142155190131495
488,Philippe Coutinho,6,444,2,1.334111824631691,2,0.9880988337099552,14,8,0,0,F S,Aston Villa,2,1.334111824631691,3.4253368079662323,1.4836156368255615,EPL,0.40540540540540543,0.40540540540540543,0.8108108108108109,0.2704280725604779,0.20029030413039633,0.47071837669087424
558,Jesse Lingard,12,160,2,0.5386798195540905,0,0.1596688609570264,5,3,1,0,M S,Manchester United,2,0.5386798195540905,0.8051880728453398,0.1338207200169563,EPL,1.125,0.0,1.125,0.3030073984991759,0.08981373428832735,0.39282113278750325
593,Aaron Lennon,16,891,2,0.6613812446594238,0,0.0752584189176559,7,2,2,0,F M S,Burnley,2,0.6613812446594238,1.0126680182293055,0.2997813699766993,EPL,0.20202020202020204,0.0,0.20202020202020204,0.06680618632923473,0.00760186049673292,0.07440804682596765
605,Jordan Henderson,23,1755,2,1.1205918174237013,5,3.795770291239023,24,28,3,0,M S,Liverpool,2,1.1205918174237013,13.864526841789484,10.565920289605856,EPL,0.10256410256410256,0.25641025641025644,0.35897435897435903,0.0574662470473693,0.1946548867302063,0.2521211337775756
620,Kelechi Iheanacho,16,615,2,2.062020353972912,4,2.1163385026156902,16,11,0,0,F S,Leicester,2,2.062020353972912,5.138803182169795,1.3089868687093258,EPL,0.2926829268292683,0.5853658536585366,0.8780487804878048,0.3017590761911578,0.30970807355351565,0.6114671497446735
652,Kieran Trippier,4,324,2,0.2261344790458679,0,0.1819042265415191,2,6,0,0,D,Newcastle United,2,0.2261344790458679,0.4333177730441093,0.4157572463154793,EPL,0.5555555555555556,0.0,0.5555555555555556,0.06281513306829664,0.050528951817088635,0.11334408488538528
675,Jack Grealish,17,1287,2,4.593889966607094,2,2.860423964448273,30,34,1,0,F M S,Manchester City,2,4.593889966607094,12.648348577320576,6.553969904780388,EPL,0.13986013986013987,0.13986013986013987,0.27972027972027974,0.32125104661588066,0.2000296478635156,0.5212806944793963
751,N&#039;Golo Kanté,16,1041,2,1.2208307106047869,2,1.1370388744398952,10,9,1,0,M S,Chelsea,2,1.2208307106047869,6.139175686985254,3.844468486495316,EPL,0.1729106628242075,0.1729106628242075,0.345821325648415,0.10554732368341098,0.09830307271814655,0.20385039640155753
769,Jonjo Shelvey,17,1357,2,0.7260901257395744,0,0.5139712505042553,24,12,5,1,M S,Newcastle United,2,0.7260901257395744,2.928351338021457,2.1856688549742103,EPL,0.13264554163596168,0.0,0.13264554163596168,0.04815630900262468,0.03408799745422474,0.08224430645684942
